,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
436,436,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,1,0,-309453.4036,0,-321889.429,-321889.429,0.0,541396.3584,0,509882.8303,0.0,5.997963472000001,5.997963472000001,0.0,8.355648792000002,8.355648792000002,2041.0,2036.0,26.3959,25.0005,51.3523,71.538,75677.4791,324176.7337,0,92736.1364,2335.3272,62126.7018,324176.7337,0,68175.0743,3761.0679
437,437,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,1,0,-309453.4036,0,-309453.4036,-309453.4036,0.0,541396.3584,0,509882.8303,0.0,8.355648792000002,8.355648792000002,0.0,8.355648792000002,8.355648792000002,2041.0,2041.0,26.3959,26.3959,51.3523,51.3523,75677.4791,324176.7337,0,92736.1364,2335.3272,75677.4791,324176.7337,0,92736.1364,2335.3272
438,438,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,1,0,-309453.4036,0,-294129.8832,-294129.8832,0.0,541396.3584,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,51.3523,29.8036,75677.4791,324176.7337,0,92736.1364,2335.3272,91954.7419,324176.7337,0,122560.6511,559.0588
439,439,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,1,0,-309453.4036,0,-280146.2645,-280146.2645,0.0,541396.3584,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,51.3523,29.8036,75677.4791,324176.7337,0,92736.1364,2335.3272,91954.7419,324176.7337,0,136544.2698,559.0588
440,440,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,1,0,-294872.4005,0,0,0,0.0,541396.3584,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,29.8036,0,91954.7419,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
441,441,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,1,0,-294872.4005,0,0,0,0.0,541396.3584,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,29.8036,0,91954.7419,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
442,442,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,1,0,-294872.4005,0,0,0,0.0,541396.3584,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,29.8036,0,91954.7419,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
443,443,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,1,0,-294872.4005,0,-325165.9886,-325165.9886,0.0,541396.3584,0,509882.8303,0.0,6.141073692000001,6.141073692000001,0.0,16.152742036,16.152742036,2056.0,2035.0,29.041,24.7882,29.8036,78.3917,91954.7419,324176.7337,0,121818.1338,559.0588,58515.1114,324176.7337,0,61663.0311,4137.1746
444,444,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,1,0,-294872.4005,0,-311745.1602,-311745.1602,0.0,541396.3584,0,509882.8303,0.0,8.875484720000003,8.875484720000003,0.0,16.152742036,16.152742036,2056.0,2040.0,29.041,26.1043,29.8036,54.2403,91954.7419,324176.7337,0,121818.1338,559.0588,73469.8113,324176.7337,0,88470.2447,2568.86
445,445,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,1,0,-294872.4005,0,-294872.4005,-294872.4005,0.0,541396.3584,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,29.8036,29.8036,91954.7419,324176.7337,0,121818.1338,559.0588,91954.7419,324176.7337,0,121818.1338,559.0588
446,446,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,1,0,-294872.4005,0,-279183.4624,-279183.4624,0.0,541396.3584,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,29.8036,29.8036,91954.7419,324176.7337,0,121818.1338,559.0588,91954.7419,324176.7337,0,137507.0719,559.0588
447,447,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,1,0,-294872.4005,0,-263494.5243,-263494.5243,0.0,541396.3584,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,29.8036,29.8036,91954.7419,324176.7337,0,121818.1338,559.0588,91954.7419,324176.7337,0,153196.01,559.0588
448,448,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,1,0.9,0,-276802.1975,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,46.2171,0,75677.4791,291759.0603,0,92736.1364,2101.7945,0,0,0,0,0
449,449,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,1,0.9,0,-276802.1975,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,46.2171,0,75677.4791,291759.0603,0,92736.1364,2101.7945,0,0,0,0,0
450,450,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,1,0.9,0,-276802.1975,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,46.2171,0,75677.4791,291759.0603,0,92736.1364,2101.7945,0,0,0,0,0
451,451,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,1,0.9,0,-276802.1975,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,46.2171,0,75677.4791,291759.0603,0,92736.1364,2101.7945,0,0,0,0,0
452,452,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,0.9,0,-276802.1975,0,-289095.6489,-289095.6489,0.0,487256.7225,0,509882.8303,0.0,5.997963472000001,5.997963472000001,0.0,8.355648792000002,8.355648792000002,2041.0,2036.0,26.3959,25.0005,46.2171,64.3842,75677.4791,291759.0603,0,92736.1364,2101.7945,62126.7018,291759.0603,0,68175.0743,3384.9611
453,453,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,0.9,0,-276802.1975,0,-276802.1975,-276802.1975,0.0,487256.7225,0,509882.8303,0.0,8.355648792000002,8.355648792000002,0.0,8.355648792000002,8.355648792000002,2041.0,2041.0,26.3959,26.3959,46.2171,46.2171,75677.4791,291759.0603,0,92736.1364,2101.7945,75677.4791,291759.0603,0,92736.1364,2101.7945
454,454,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,0.9,0,-276802.1975,0,-261656.304,-261656.304,0.0,487256.7225,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,46.2171,26.8232,75677.4791,291759.0603,0,92736.1364,2101.7945,91954.7419,291759.0603,0,122560.6511,503.1529
455,455,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,0.9,0,-276802.1975,0,-247672.6853,-247672.6853,0.0,487256.7225,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,46.2171,26.8232,75677.4791,291759.0603,0,92736.1364,2101.7945,91954.7419,291759.0603,0,136544.2698,503.1529
456,456,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,0.9,0,-262398.8212,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,26.8232,0,91954.7419,291759.0603,0,121818.1338,503.1529,0,0,0,0,0
457,457,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,0.9,0,-262398.8212,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,26.8232,0,91954.7419,291759.0603,0,121818.1338,503.1529,0,0,0,0,0
458,458,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,0.9,0,-262398.8212,0,0,0,0.0,487256.7225,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,26.8232,0,91954.7419,291759.0603,0,121818.1338,503.1529,0,0,0,0,0
459,459,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,0.9,0,-262398.8212,0,-292334.5978,-292334.5978,0.0,487256.7225,0,509882.8303,0.0,6.141073692000001,6.141073692000001,0.0,16.152742036,16.152742036,2056.0,2035.0,29.041,24.7882,26.8232,70.5525,91954.7419,291759.0603,0,121818.1338,503.1529,58515.1114,291759.0603,0,61663.0311,3723.4572
460,460,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,0.9,0,-262398.8212,0,-279070.6008,-279070.6008,0.0,487256.7225,0,509882.8303,0.0,8.875484720000003,8.875484720000003,0.0,16.152742036,16.152742036,2056.0,2040.0,29.041,26.1043,26.8232,48.8163,91954.7419,291759.0603,0,121818.1338,503.1529,73469.8113,291759.0603,0,88470.2447,2311.974
461,461,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,0.9,0,-262398.8212,0,-262398.8212,-262398.8212,0.0,487256.7225,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,26.8232,26.8232,91954.7419,291759.0603,0,121818.1338,503.1529,91954.7419,291759.0603,0,121818.1338,503.1529
462,462,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,0.9,0,-262398.8212,0,-246709.8831,-246709.8831,0.0,487256.7225,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,26.8232,26.8232,91954.7419,291759.0603,0,121818.1338,503.1529,91954.7419,291759.0603,0,137507.0719,503.1529
463,463,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,0.9,0,-262398.8212,0,-231020.945,-231020.945,0.0,487256.7225,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,26.8232,26.8232,91954.7419,291759.0603,0,121818.1338,503.1529,91954.7419,291759.0603,0,153196.01,503.1529
464,464,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,1,0.8,0,-244150.9914,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,41.0819,0,75677.4791,259341.3869,0,92736.1364,1868.2618,0,0,0,0,0
465,465,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,1,0.8,0,-244150.9914,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,41.0819,0,75677.4791,259341.3869,0,92736.1364,1868.2618,0,0,0,0,0
466,466,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,1,0.8,0,-244150.9914,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,41.0819,0,75677.4791,259341.3869,0,92736.1364,1868.2618,0,0,0,0,0
467,467,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,1,0.8,0,-244150.9914,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,8.355648792000002,8.355648792000002,2041.0,2020.0,26.3959,0,41.0819,0,75677.4791,259341.3869,0,92736.1364,1868.2618,0,0,0,0,0
468,468,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,1,0.8,0,-244150.9914,0,-256301.8687,-256301.8687,0.0,433117.0867,0,509882.8303,0.0,5.997963472000001,5.997963472000001,0.0,8.355648792000002,8.355648792000002,2041.0,2036.0,26.3959,25.0005,41.0819,57.2304,75677.4791,259341.3869,0,92736.1364,1868.2618,62126.7018,259341.3869,0,68175.0743,3008.8543
469,469,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,1,0.8,0,-244150.9914,0,-244150.9914,-244150.9914,0.0,433117.0867,0,509882.8303,0.0,8.355648792000002,8.355648792000002,0.0,8.355648792000002,8.355648792000002,2041.0,2041.0,26.3959,26.3959,41.0819,41.0819,75677.4791,259341.3869,0,92736.1364,1868.2618,75677.4791,259341.3869,0,92736.1364,1868.2618
470,470,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,1,0.8,0,-244150.9914,0,-229182.7248,-229182.7248,0.0,433117.0867,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,41.0819,23.8428,75677.4791,259341.3869,0,92736.1364,1868.2618,91954.7419,259341.3869,0,122560.6511,447.247
471,471,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,1,0.8,0,-244150.9914,0,-215199.106,-215199.106,0.0,433117.0867,0,509882.8303,0.0,14.397009206000002,14.397009206000002,0.0,8.355648792000002,8.355648792000002,2041.0,2056.0,26.3959,29.041,41.0819,23.8428,75677.4791,259341.3869,0,92736.1364,1868.2618,91954.7419,259341.3869,0,136544.2698,447.247
472,472,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,1,0.8,0,-229925.242,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,23.8428,0,91954.7419,259341.3869,0,121818.1338,447.247,0,0,0,0,0
473,473,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,1,0.8,0,-229925.242,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,23.8428,0,91954.7419,259341.3869,0,121818.1338,447.247,0,0,0,0,0
474,474,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,1,0.8,0,-229925.242,0,0,0,0.0,433117.0867,0,509882.8303,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,29.041,0,23.8428,0,91954.7419,259341.3869,0,121818.1338,447.247,0,0,0,0,0
475,475,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,1,0.8,0,-229925.242,0,-259503.207,-259503.207,0.0,433117.0867,0,509882.8303,0.0,6.141073692000001,6.141073692000001,0.0,16.152742036,16.152742036,2056.0,2035.0,29.041,24.7882,23.8428,62.7134,91954.7419,259341.3869,0,121818.1338,447.247,58515.1114,259341.3869,0,61663.0311,3309.7397
476,476,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,1,0.8,0,-229925.242,0,-246396.0415,-246396.0415,0.0,433117.0867,0,509882.8303,0.0,8.875484720000003,8.875484720000003,0.0,16.152742036,16.152742036,2056.0,2040.0,29.041,26.1043,23.8428,43.3923,91954.7419,259341.3869,0,121818.1338,447.247,73469.8113,259341.3869,0,88470.2447,2055.088
477,477,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,1,0.8,0,-229925.242,0,-229925.242,-229925.242,0.0,433117.0867,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,23.8428,23.8428,91954.7419,259341.3869,0,121818.1338,447.247,91954.7419,259341.3869,0,121818.1338,447.247
478,478,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,1,0.8,0,-229925.242,0,-214236.3039,-214236.3039,0.0,433117.0867,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,23.8428,23.8428,91954.7419,259341.3869,0,121818.1338,447.247,91954.7419,259341.3869,0,137507.0719,447.247
479,479,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,1,0.8,0,-229925.242,0,-198547.3658,-198547.3658,0.0,433117.0867,0,509882.8303,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,29.041,29.041,23.8428,23.8428,91954.7419,259341.3869,0,121818.1338,447.247,91954.7419,259341.3869,0,153196.01,447.247
480,480,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.9,1,0,-298918.0278,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,108577.0323,559.0588,0,0,0,0,0
481,481,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.9,1,0,-298918.0278,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,108577.0323,559.0588,0,0,0,0,0
482,482,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.9,1,0,-298918.0278,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,108577.0323,559.0588,0,0,0,0,0
483,483,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.9,1,0,-298918.0278,0,-326016.9809,-326016.9809,0.0,541396.3584,0,458894.5473,0.0,5.473565682000001,5.473565682000001,0.0,14.397009206000002,14.397009206000002,2056.0,2035.0,26.1369,22.3094,29.8036,78.3917,82759.2677,324176.7337,0,108577.0323,559.0588,52663.6003,324176.7337,0,54960.5277,4137.1746
484,484,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.9,1,0,-298918.0278,0,-314268.0238,-314268.0238,0.0,541396.3584,0,458894.5473,0.0,7.4534154200000025,7.4534154200000025,0.0,14.397009206000002,14.397009206000002,2056.0,2039.0,26.1369,23.231,29.8036,57.5685,82759.2677,324176.7337,0,108577.0323,559.0588,63927.1425,324176.7337,0,76661.5984,2825.746
485,485,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.9,1,0,-298918.0278,0,-298918.0278,-298918.0278,0.0,541396.3584,0,458894.5473,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,108577.0323,559.0588,82759.2677,324176.7337,0,108577.0323,559.0588
486,486,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.9,1,0,-298918.0278,0,-284934.4091,-284934.4091,0.0,541396.3584,0,458894.5473,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,108577.0323,559.0588,82759.2677,324176.7337,0,122560.6511,559.0588
487,487,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.9,1,0,-298918.0278,0,-270950.7903,-270950.7903,0.0,541396.3584,0,458894.5473,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,108577.0323,559.0588,82759.2677,324176.7337,0,136544.2698,559.0588
488,488,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.9,1,0,-285676.9263,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
489,489,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.9,1,0,-285676.9263,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
490,490,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.9,1,0,-285676.9263,0,0,0,0.0,541396.3584,0,458894.5473,0.0,0.0,0.0,0.0,16.152742036,16.152742036,2056.0,2020.0,26.1369,0,29.8036,0,82759.2677,324176.7337,0,121818.1338,559.0588,0,0,0,0,0
491,491,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.9,1,0,-285676.9263,0,-317864.9544,-317864.9544,0.0,541396.3584,0,458894.5473,0.0,7.836681992000002,7.836681992000002,0.0,16.152742036,16.152742036,2056.0,2038.0,26.1369,22.9718,29.8036,61.4302,82759.2677,324176.7337,0,121818.1338,559.0588,61513.4936,324176.7337,0,70933.5934,3108.3205
492,492,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.9,1,0,-285676.9263,0,-301421.2959,-301421.2959,0.0,541396.3584,0,458894.5473,0.0,16.114741988,16.114741988,0.0,16.152742036,16.152742036,2056.0,2055.0,26.1369,26.1243,29.8036,29.8738,82759.2677,324176.7337,0,121818.1338,559.0588,82719.1506,324176.7337,0,106089.5531,614.9646
493,493,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.9,1,0,-285676.9263,0,-285676.9263,-285676.9263,0.0,541396.3584,0,458894.5473,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,121818.1338,559.0588,82759.2677,324176.7337,0,121818.1338,559.0588
494,494,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.9,1,0,-285676.9263,0,-269987.9882,-269987.9882,0.0,541396.3584,0,458894.5473,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,121818.1338,559.0588,82759.2677,324176.7337,0,137507.0719,559.0588
495,495,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.9,1,0,-285676.9263,0,-254299.0501,-254299.0501,0.0,541396.3584,0,458894.5473,0.0,16.152742036,16.152742036,0.0,16.152742036,16.152742036,2056.0,2056.0,26.1369,26.1369,29.8036,29.8036,82759.2677,324176.7337,0,121818.1338,559.0588,82759.2677,324176.7337,0,153196.01,559.0588
496,496,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.9,0.9,0,-266444.4486,0,0,0,0.0,487256.7225,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,26.8232,0,82759.2677,291759.0603,0,108577.0323,503.1529,0,0,0,0,0
497,497,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.9,0.9,0,-266444.4486,0,0,0,0.0,487256.7225,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,26.8232,0,82759.2677,291759.0603,0,108577.0323,503.1529,0,0,0,0,0
498,498,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.9,0.9,0,-266444.4486,0,0,0,0.0,487256.7225,0,458894.5473,0.0,0.0,0.0,0.0,14.397009206000002,14.397009206000002,2056.0,2020.0,26.1369,0,26.8232,0,82759.2677,291759.0603,0,108577.0323,503.1529,0,0,0,0,0
499,499,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.9,0.9,0,-266444.4486,0,-293185.59,-293185.59,0.0,487256.7225,0,458894.5473,0.0,5.473565682000001,5.473565682000001,0.0,14.397009206000002,14.397009206000002,2056.0,2035.0,26.1369,22.3094,26.8232,70.5525,82759.2677,291759.0603,0,108577.0323,503.1529,52663.6003,291759.0603,0,54960.5277,3723.4572
500,500,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.9,0.9,0,-266444.4486,0,-281567.7758,-281567.7758,0.0,487256.7225,0,458894.5473,0.0,7.4534154200000025,7.4534154200000025,0.0,14.397009206000002,14.397009206000002,2056.0,2039.0,26.1369,23.231,26.8232,51.8117,82759.2677,291759.0603,0,108577.0323,503.1529,63927.1425,291759.0603,0,76661.5984,2543.1714
501,501,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.9,0.9,0,-266444.4486,0,-266444.4486,-266444.4486,0.0,487256.7225,0,458894.5473,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,26.1369,26.1369,26.8232,26.8232,82759.2677,291759.0603,0,108577.0323,503.1529,82759.2677,291759.0603,0,108577.0323,503.1529
502,502,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.9,0.9,0,-266444.4486,0,-252460.8298,-252460.8298,0.0,487256.7225,0,458894.5473,0.0,14.397009206000002,14.397009206000002,0.0,14.397009206000002,14.397009206000002,2056.0,2056.0,26.1369,26.1369,26.8232,26.8232,82759.2677,291759.0603,0,108577.0323,503.1529,82759.2677,291759.0603,0,122560.6511,503.1529
